Date,AMZN,JPM,META,NVDA
2024-04-04,180.0,189.37783813476562,507.9141845703125,85.86119079589844
2024-04-05,185.07000732421875,191.12013244628906,524.237548828125,87.963134765625
2024-04-08,185.19000244140625,192.11709594726562,516.1951293945312,87.08856964111328
2024-04-09,185.6699981689453,190.8297576904297,513.85888671875,85.31045532226562
2024-04-10,185.9499969482422,189.20362854003906,516.7717895507812,86.99462127685547
2024-04-11,189.0500030517578,189.16485595703125,520.0820922851562,90.56978607177734
2024-04-12,186.1300048828125,176.93011474609375,508.8883972167969,88.14102935791016
2024-04-15,183.6199951171875,177.02691650390625,497.28704833984375,85.95713806152344
2024-04-16,183.32000732421875,175.00392150878906,496.81982421875,87.37041473388672
2024-04-17,181.27999877929688,174.30697631835938,491.2626953125,83.99214935302734
2024-04-18,179.22000122070312,175.43946838378906,498.8477478027344,84.62782287597656
2024-04-19,174.6300048828125,179.84361267089844,478.2397766113281,76.16114044189453
2024-04-22,177.22999572753906,183.33790588378906,478.8958740234375,79.47744750976562
2024-04-23,179.5399932861328,185.9803466796875,493.1813659667969,82.38097381591797
2024-04-24,176.58999633789062,186.89022827148438,490.5966796875,79.6363754272461
2024-04-25,173.6699981689453,187.17091369628906,438.78326416015625,82.5898666381836
2024-04-26,179.6199951171875,187.28709411621094,440.6820373535156,87.69026947021484
2024-04-29,180.9600067138672,187.08383178710938,430.0747985839844,87.71224975585938
2024-04-30,175.0,185.5931854248047,427.63922119140625,86.35794830322266
2024-05-01,179.0,185.7093505859375,436.60614013671875,82.99864196777344
2024-05-02,184.72000122070312,185.51576232910156,439.0815124511719,85.77323913574219
2024-05-03,186.2100067138672,184.40261840820312,449.301025390625,88.74372100830078
2024-05-06,188.6999969482422,185.8448486328125,462.9402770996094,92.09300231933594
2024-05-07,188.75999450683594,185.6028594970703,465.4852294921875,90.50782775878906
2024-05-08,188.0,189.37783813476562,469.81964111328125,90.36589813232422
2024-05-09,189.5,191.16854858398438,472.623046875,88.70174407958984
2024-05-10,187.47999572753906,192.3978271484375,473.3984069824219,89.8321762084961
2024-05-13,186.57000732421875,192.35910034179688,465.2566223144531,90.35289764404297
2024-05-14,187.07000732421875,195.0499725341797,469.0740051269531,91.30941772460938
2024-05-15,185.99000549316406,195.63075256347656,478.70703125,94.58174896240234
2024-05-16,183.6300048828125,195.9792022705078,470.44586181640625,94.3108901977539
2024-05-17,184.6999969482422,198.22483825683594,469.1336669921875,92.43183898925781
2024-05-20,183.5399932861328,189.31008911132812,466.08172607421875,94.7316665649414
2024-05-21,183.14999389648438,193.123779296875,461.896484375,95.33735656738281
2024-05-22,183.1300048828125,191.9525604248047,465.0279846191406,94.90158081054688
2024-05-23,181.0500030517578,190.6071319580078,463.03973388671875,103.74607849121094
2024-05-24,180.75,194.275634765625,475.40655517578125,106.41471099853516
2024-05-28,182.14999389648438,193.1044158935547,477.0965270996094,113.8429183959961
2024-05-29,182.02000427246094,191.75897216796875,471.5692443847656,114.76643371582031
2024-05-30,179.32000732421875,192.93988037109375,464.3022155761719,110.44364929199219
2024-05-31,176.44000244140625,196.13409423828125,464.08349609375,109.57709503173828
2024-06-03,178.33999633789062,195.35006713867188,474.68084716796875,114.94135284423828
2024-06-04,179.33999633789062,192.7753143310547,474.18377685546875,116.37762451171875
2024-06-05,181.27999877929688,190.9362335205078,492.1474609375,122.37757110595703
2024-06-06,185.0,190.59747314453125,490.8551330566406,120.93630981445312
2024-06-07,184.3000030517578,193.5399932861328,490.059814453125,120.82636260986328
2024-06-10,187.05999755859375,193.21090698242188,499.6430969238281,121.72789764404297
2024-06-11,187.22999572753906,188.12921142578125,504.48443603515625,120.8582763671875
2024-06-12,186.88999938964844,185.38992309570312,505.84637451171875,125.14643859863281
2024-06-13,183.8300018310547,187.45164489746094,501.13427734375,129.55455017089844
2024-06-14,183.66000366210938,187.56777954101562,501.6915588378906,131.82359313964844
2024-06-17,184.05999755859375,188.7293243408203,504.14947509765625,130.92396545410156
2024-06-18,182.80999755859375,190.6845703125,497.04437255859375,135.52198791503906
2024-06-20,186.10000610351562,192.30104064941406,499.2436218261719,130.72406005859375
2024-06-21,189.0800018310547,190.0070037841797,492.3575134277344,126.51585388183594
2024-06-24,185.57000732421875,192.50428771972656,496.46728515625,118.05946350097656
2024-06-25,186.33999633789062,191.72027587890625,508.10003662109375,126.03604888916016
2024-06-26,193.61000061035156,191.10076904296875,510.607666015625,126.34593200683594
2024-06-27,197.85000610351562,192.78500366210938,517.0161743164062,123.93695068359375
2024-06-28,193.25,195.77593994140625,501.7512512207031,123.48715209960938
2024-07-01,197.1999969482422,198.86367797851562,502.208984375,124.246826171875
2024-07-02,200.0,202.13531494140625,507.00537109375,122.61752319335938
2024-07-03,197.58999633789062,201.99981689453125,507.4631652832031,128.22511291503906
2024-07-05,200.0,199.32322692871094,537.2664184570312,125.77616882324219
2024-07-08,199.2899932861328,199.6930694580078,526.7283935546875,128.1451416015625
2024-07-09,199.33999633789062,202.08743286132812,527.405029296875,131.3238067626953
2024-07-10,199.7899932861328,202.2528839111328,532.072021484375,134.85227966308594
2024-07-11,195.0500030517578,201.91221618652344,510.18975830078125,127.34548950195312
2024-07-12,194.49000549316406,199.46922302246094,496.427490234375,129.18472290039062
2024-07-15,192.72000122070312,204.4427947998047,493.730712890625,128.38502502441406
2024-07-16,193.02000427246094,207.91749572753906,487.3919372558594,126.30593872070312
2024-07-17,187.92999267578125,211.08074951171875,459.72802734375,117.93952178955078
2024-07-18,183.75,204.37466430664062,473.5201416015625,121.03820037841797
2024-07-19,183.1300048828125,204.1800079345703,474.4555358886719,117.87954711914062
2024-07-22,182.5500030517578,204.66665649414062,485.0135803222656,123.48715209960938
2024-07-23,186.41000366210938,204.71533203125,486.29730224609375,122.53754425048828
2024-07-24,180.8300018310547,203.0217742919922,459.01153564453125,114.20112609863281
2024-07-25,179.85000610351562,203.0996551513672,451.1900329589844,112.23196411132812
2024-07-26,182.5,206.5743408203125,463.41986083984375,113.0116195678711
2024-07-29,183.1999969482422,205.22146606445312,463.4298400878906,111.54225158691406
2024-07-30,181.7100067138672,209.44558715820312,460.922119140625,103.68562316894531
